,0
0,
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,0.04177235290408134
41,0.01871594963595271
42,0.016153900884091854
43,0.014959023147821427
44,0.015657111816108227
45,0.011010045744478702
46,0.009990512905642391
47,0.008066303608939052
48,0.005415013595484197
49,0.0038481987779960037
50,0.00425388477742672
51,0.0030675009824335576
52,0.00464608920738101
53,0.003537838952615857
54,0.0025456552160903812
55,0.0023329740157350897
56,0.0034467921126633883
57,0.0017069270426873118
58,0.0031949903117492796
59,0.001802514912560582
60,0.0023054621298797427
61,0.002808986697345972
62,0.0024094235501252114
63,0.001541442034067586
64,0.0012082463130354882
65,0.004495210468303412
66,0.0016217899945331737
67,0.00125266935210675
68,0.0012282190029509366
69,0.0019876482139807193
70,0.0012181980884633959
71,0.0017199490801431238
72,0.0013192183570936323
73,0.001868626440409571
74,0.0012803386780433357
75,0.0012086933478713036
76,0.002155724086333066
77,0.0014850735140498727
78,0.0010162740654777735
79,0.0012348708347417413
80,0.0010299082554411144
81,0.001114152098307386
82,0.0019042185856960713
83,0.001310491852927953
84,0.001686620817054063
85,0.0014628842414822429
86,0.0016535531845875084
87,0.0010141492821276188
88,0.0013559127401094884
89,0.002176785230403766
90,0.0007961178198456764
91,0.0009475382365053519
92,0.0010548115678830072
93,0.00138290936301928
94,0.0016561783326324076
95,0.002128019533120096
96,0.002279182174243033
97,0.0014193914219504222
98,0.0010087523027323187
99,0.0011901934893103316
100,0.0015320062579121442
101,0.0009377407899592072
102,0.0010130748501978814
103,0.0013929547334555537
104,0.0008866486517945304
105,0.001042795507237315
106,0.001428379025310278
107,0.0012486563646234572
108,0.0010570068610832096
109,0.0010277731664245949
110,0.0010182516067288815
111,0.0007816665107384324
112,0.0009955252055078745
113,0.001247303234413266
114,0.0008954196324339137
115,0.001035581302130595
116,0.0017967840423807502
117,0.0012659683299716562
118,0.0010598015505820513
119,0.0007920540665509179
120,0.0012594499945407732
121,0.0006872414756799117
122,0.0014319294074084609
123,0.0012122507323510945
124,0.0018327568366657942
125,0.0012674782774411142
126,0.0008977703779237345
127,0.00084522565593943
128,0.0018284136662259699
129,0.0011176964093465359
130,0.0009041658078785986
131,0.0008648145769257099
132,0.0014481071149930358
133,0.001349210215266794
134,0.001054410549113527
135,0.001320378968375735
136,0.0009470664255786688
137,0.0006861957139335573
138,0.0006618287065066397
139,0.0012433421332389116
140,0.0015802936104591936
141,0.0013006985769607126
142,0.0010141298145754263
143,0.001173793157795444
144,0.0008258093323092908
145,0.0015983727294951676
146,0.0011059637821745128
147,0.0010757734504295512
148,0.001142645310028456
149,0.0009938876377418638
150,0.0007640340598300099
151,0.0008302604896016419
