,0
0,
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,3.633501172065735
13,1.9132920265197755
14,0.653168797492981
15,0.2402340665459633
16,0.18565648347139357
17,0.1762576699256897
18,0.16484399884939194
19,0.15979939699172974
20,0.1541676253080368
21,0.14714526534080505
22,0.14554765075445175
23,0.14273363947868348
24,0.1467728927731514
25,0.14104505777359008
26,0.1398034855723381
27,0.13986816704273225
28,0.1399200439453125
29,0.13821931332349777
30,0.1403089314699173
31,0.1400572568178177
32,0.13728398978710174
33,0.1379995107650757
34,0.13616095185279847
35,0.13516554683446885
36,0.1363128274679184
37,0.13310096263885499
38,0.13267988413572313
39,0.13383199721574784
40,0.13455059379339218
41,0.13183482736349106
42,0.13307344019412995
43,0.13254543542861938
44,0.13193874806165695
45,0.13121661096811293
46,0.13300250321626664
47,0.13230734020471574
48,0.13476450592279435
49,0.1332392454147339
50,0.1340530574321747
51,0.13168670684099198
52,0.13159427046775818
53,0.13018494248390197
54,0.13367393910884856
55,0.13080433309078215
56,0.13027110546827317
57,0.13115021735429763
58,0.13233070075511932
59,0.13046202659606934
60,0.13302046060562134
61,0.13280217051506044
62,0.1326228827238083
63,0.13532237708568573
64,0.13316827714443208
65,0.13407300859689714
66,0.13363295346498488
67,0.1344564899802208
68,0.13330262005329133
69,0.13314117938280107
70,0.13497483730316162
71,0.1315031424164772
72,0.13417448550462724
73,0.13173016756772996
74,0.13335488587617875
75,0.13377349078655243
76,0.13519407957792282
77,0.1347399339079857
78,0.13325272649526596
79,0.1353383779525757
80,0.135176582634449
81,0.13467381298542022
82,0.1323694184422493
83,0.13266063928604127
84,0.13363027721643447
85,0.1343371331691742
86,0.13507893979549407
87,0.1352998673915863
88,0.1356344386935234
89,0.13423265218734742
90,0.13469443768262862
91,0.1369416147470474
92,0.13336244970560074
93,0.13406003564596175
94,0.136978617310524
95,0.1349905773997307
96,0.1338623806834221
97,0.13247568011283875
98,0.13395574688911438
99,0.13623142540454863
100,0.13328886926174163
101,0.13387247174978256
102,0.13518948704004288
103,0.13765502125024795
104,0.13466650545597075
105,0.1347201496362686
106,0.13550714999437333
107,0.13436120748519897
108,0.13352899104356766
109,0.13476586937904358
110,0.13577919453382492
111,0.13467374294996262
112,0.1346362978219986
113,0.13681163936853408
114,0.13507305085659027
115,0.13389148116111754
116,0.1359259828925133
117,0.13637724220752717
118,0.1348750814795494
119,0.1354123368859291
120,0.13452768176794053
121,0.1355890914797783
122,0.13542506396770476
123,0.13453522324562073
124,0.13516487628221513
125,0.13500902950763702
126,0.13489025235176086
127,0.13413285613059997
128,0.1357640355825424
129,0.13530648350715638
130,0.13637272268533707
131,0.13512079566717147
132,0.1349048897624016
133,0.13432807624340057
134,0.13568429052829742
135,0.13474457263946532
136,0.13517917394638063
137,0.13453789353370665
138,0.1355297237634659
